"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Duke","10.5061/dryad.j1g5dh23","dois","10.5061/dryad.j1g5dh23","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j1g5dh23",12,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,167,40,1,1,3,0,0,0,"2011-10-19T16:08:06.000Z","2011-10-19T16:08:06.000Z","2012","2020-07-28T04:31:59.000Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.j1g5dh23","dois","10.5061/dryad.j1g5dh23","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j1g5dh23",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,183,42,1,1,3,0,0,0,"2011-10-19T16:08:06Z","2011-10-19T16:08:06Z",NA,"2022-06-01T00:13:30Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.3mt58823","dois","10.5061/dryad.3mt58823","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3mt58823",11,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,156,55,1,1,3,0,0,0,"2011-12-08T18:40:22.000Z","2011-12-08T18:40:22.000Z","2012","2020-07-28T06:39:22.000Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.3mt58823","dois","10.5061/dryad.3mt58823","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3mt58823",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,176,55,1,1,3,0,0,0,"2011-12-08T18:40:22Z","2011-12-08T18:40:22Z",NA,"2022-06-01T22:12:19Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.qv42j11b","dois","10.5061/dryad.qv42j11b","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.qv42j11b",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,157,14,1,1,1,0,0,0,"2012-01-04T17:26:54Z","2012-01-04T17:26:53Z",NA,"2022-06-01T08:04:58Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.p462j4f3","dois","10.5061/dryad.p462j4f3","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.p462j4f3",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,107,42,1,1,1,0,0,0,"2012-03-09T19:27:46Z","2012-03-09T19:27:45Z",NA,"2022-06-01T00:29:19Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.5k3t47p0","dois","10.5061/dryad.5k3t47p0","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.5k3t47p0",30,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,623,162,1,1,1,0,0,0,"2012-04-09T16:04:29Z","2012-04-09T16:04:27Z",NA,"2022-06-01T22:16:08Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.6pq7jg8p","dois","10.5061/dryad.6pq7jg8p","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.6pq7jg8p",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,53,6,1,1,1,0,0,0,"2012-04-25T18:19:37Z","2012-04-25T18:19:37Z",NA,"2022-06-01T07:34:32Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.27q72","dois","10.5061/dryad.27q72","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.27q72",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,151,44,1,1,13,0,0,0,"2012-04-27T18:02:16Z","2012-04-27T18:02:13Z",NA,"2022-06-01T22:16:22Z","dryad.dryad","clients",NA
"Duke","10.5061/dryad.s0n20","dois","10.5061/dryad.s0n20","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.s0n20",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,49,12,1,1,1,0,0,0,"2012-05-03T15:47:37Z","2012-05-03T15:47:37Z",NA,"2022-06-01T07:43:58Z","dryad.dryad","clients",NA
