"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Minnesota","10.5061/dryad.gr43t","dois","10.5061/dryad.gr43t","Dryad",NA,NA,NA,NA,NA,NA,NA,2015,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.gr43t",6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,7,0,1,0,0,0,0,0,"2011-08-26T16:27:25.000Z","2011-08-26T16:27:25.000Z","2015","2020-07-28T04:29:43.000Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.gr43t","dois","10.5061/dryad.gr43t","Dryad",NA,NA,NA,NA,NA,NA,NA,2015,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.gr43t",10,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,48,16,1,1,0,0,0,0,"2011-08-26T16:27:25Z","2011-08-26T16:27:25Z",NA,"2022-06-01T22:50:13Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.rb3b0d2p","dois","10.5061/dryad.rb3b0d2p","Dryad",NA,NA,NA,NA,NA,NA,NA,2016,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rb3b0d2p",4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,31,15,1,0,0,0,0,0,"2011-11-29T19:14:08.000Z","2011-11-29T19:14:08.000Z","2016","2020-07-28T04:32:35.000Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.rb3b0d2p","dois","10.5061/dryad.rb3b0d2p","Dryad",NA,NA,NA,NA,NA,NA,NA,2016,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rb3b0d2p",6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,79,31,1,1,0,0,0,0,"2011-11-29T19:14:08Z","2011-11-29T19:14:08Z",NA,"2022-06-01T22:29:52Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.rk5fp6n9","dois","10.5061/dryad.rk5fp6n9","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rk5fp6n9",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,77,9,1,1,1,0,0,0,"2012-01-05T21:18:31Z","2012-01-05T21:18:31Z",NA,"2022-05-31T22:46:15Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.3b2q4g1m","dois","10.5061/dryad.3b2q4g1m","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3b2q4g1m",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,65,10,1,1,1,0,0,0,"2012-01-19T20:01:44Z","2012-01-19T20:01:44Z",NA,"2022-05-31T23:41:58Z","dryad.dryad","clients",NA
"Minnesota","10.4232/1.11090","dois","10.4232/1.11090","GESIS Data Archive",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset",NA,"Dataset","2.0.0","https://search.gesis.org/research_data/ZA5400?doi=10.4232/1.11090",10,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2012-01-24T08:28:37Z","2012-01-24T08:28:37Z",NA,"2021-08-30T11:10:30Z","gesis.gesis","clients",NA
"Minnesota","10.5061/dryad.d2c619hd","dois","10.5061/dryad.d2c619hd","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.d2c619hd",14,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,223,97,1,1,4,0,0,0,"2012-02-09T23:18:24Z","2012-02-09T23:18:23Z",NA,"2022-06-01T00:13:19Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.nf91079h","dois","10.5061/dryad.nf91079h","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.nf91079h",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,104,25,1,1,1,0,0,0,"2012-03-21T16:05:28Z","2012-03-21T16:05:28Z",NA,"2022-06-01T01:40:00Z","dryad.dryad","clients",NA
"Minnesota","10.5061/dryad.5k3t47p0","dois","10.5061/dryad.5k3t47p0","Dryad",NA,NA,NA,NA,NA,NA,NA,2012,"en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.5k3t47p0",30,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,623,162,1,1,1,0,0,0,"2012-04-09T16:04:29Z","2012-04-09T16:04:27Z",NA,"2022-06-01T22:16:08Z","dryad.dryad","clients",NA
